RegionType,RegionName,City,State,Metro,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
City,Pleasure Ridge Park,Pleasure Ridge Park,KY,"Louisville/Jefferson County, KY",1573,5.02920240919876,86.96,,,120100,0.839630562552477,8.1008100810081,0.034954204829309,,0.095211267605634,0.041420118343195,58.5
City,Town of Pittsford,Town of Pittsford,NY,"Rochester, NY",1574,3.35462675670743,,,,278700,-0.464285714285714,-8.05014846585285,0.007570864729099,,0.045569620253165,0.022222222222222,101
City,Brooklyn Center,Brooklyn Center,MN,"Minneapolis-St Paul, MN",1575,1.76674575652491,93.33,15.2009,4.4436,175900,0.571755288736421,5.58223289315726,0.021785105173394,,0.108330694719275,0.028174742044552,57
City,San Lorenzo,San Lorenzo,CA,"San Francisco, CA",1576,9.03449534586603,100,,,580100,0.224602626123013,7.56536250695346,0.018524392346147,,0.038612053222019,0,43
City,Livingston,Livingston,NJ,"New York, NY",1577,5.03376528563606,,,,566700,0.407512402551382,-0.193730186685453,0.036530792306335,,0.040341812400636,0.059113300492611,88.5
City,Oak Ridge,Oak Ridge,TN,"Knoxville, TN",1578,4.81839751779522,84.21,5.3106,1.8543,123500,0,7.57839721254355,0.047991902834008,,0.124938514510576,0.011811023622047,77
City,Walnut,Walnut,CA,"Los Angeles-Long Beach-Anaheim, CA",1579,9.0563971527651,100,,0.597,797100,0.618530674072204,7.77447268793943,0.012130222054949,,0.035321821036107,0.022222222222222,63
City,Southgate,Southgate,MI,"Detroit, MI",1580,6.55959116627122,100,,,113100,0.892060660124888,10.7737512242899,0.03762157382847,,0.140761769576532,0.025210084033613,62
City,Picnic Point-North Lynnwood,Picnic Point-North Lynnwood,WA,"Seattle, WA",1581,8.40116809636795,100,3.6381,3.9459,442900,0.339827820570911,12.8695208970438,0.052429442312034,,0.099108658743633,0.017130620985011,42
City,Shingle Springs,Shingle Springs,CA,"Sacramento, CA",1582,7.96313195838657,92.86,1.5877,1.2409,432400,-0.207708285252712,3.37078651685393,0.04354764107308,,0.034342888047593,0.062992125984252,64.5
City,Galloway,Galloway,NJ,"Atlantic City, NJ",1583,0.040153312648294,46.15,9.1723,7.7726,154500,0,1.8457481872116,0.016097087378641,,0.271908893245155,0.14539660614794,107
City,Town of Niskayuna,Town of Niskayuna,NY,"Albany, NY",1584,3.55721847052382,100,1.5492,,248800,-0.360432519022827,4.0568799665412,0.015116559485531,,0.077220824462938,0.06516290726817,89
City,Southington,Southington,CT,"Hartford, CT",1585,4.19237087059682,75,,0.7567,258400,0.427516517683638,1.77235131941709,0.031339009287926,,0.094049261570516,0.050636879653086,82
City,Oak Park,Oak Park,MI,"Detroit, MI",1586,6.07227596276693,100,,,120600,0.249376558603491,12.5,0.052529021558872,,0.149985823646158,0.032136105860113,61
City,Golden Gate,Golden Gate,FL,"Naples, FL",1587,7.69757254973535,76.92,,,239900,0.587002096436059,8.60117700316885,0.022325969153814,,0.049057732575531,0.036585365853659,161
City,Owatonna,Owatonna,MN,"Owatonna, MN",1588,7.7742288738821,84,,,160000,0.125156445556946,9.81468771448181,,,0.070124481327801,0.026627218934911,77
City,Severn,Severn,MD,"Baltimore, MD",1589,2.72312465778427,63.64,3.1553,0.8032,340500,0.383254716981132,3.05690072639225,0.028452276064611,,0.143060751826118,0.052303860523039,76
City,Keller,Keller,TX,"Dallas-Fort Worth, TX",1590,5.52381821500274,97.22,,,388000,0.232498062516146,5.09209100758397,0.028814432989691,,,,56
City,Long Beach,Long Beach,NY,"New York, NY",1591,0.77295126847965,72.73,,,523600,-0.171591992373689,1.13965617152791,0.035857524828113,,0.072232645403377,0.0995670995671,130.5
City,Northampton Township,Northampton Township,PA,"Philadelphia, PA",1592,5.14327432013141,100,,1.1073,382400,0.052328623757195,1.32485426603074,0.013580020920502,,0.057942057942058,0.044334975369458,84
City,East Haven,East Haven,CT,"New Haven, CT",1593,0.073918598284359,52.94,,,179700,0.279017857142857,-0.882515168229454,0.005236505286589,,0.204307820995399,0.073694984646878,97
City,Pleasant Grove,Pleasant Grove,UT,"Provo, UT",1594,3.17849972622741,,,,262900,0.114242193450114,7.569558101473,0.015523012552301,,0.108419645840294,0.001540832049307,56
City,Bristol Township,Bristol Township,PA,"Philadelphia, PA",1595,2.90929001642636,100,,4.7025,184300,0.435967302452316,2.84598214285714,0.018790016277808,,0.121907332433648,0.099630996309963,89
City,Shaker Heights,Shaker Heights,OH,"Cleveland, OH",1596,0.737360832268662,80,8.8878,7.335,228500,-0.131118881118881,3.20686540198735,0.013321663019694,,0.109238699444885,0.076225045372051,113
City,Laguna Hills,Laguna Hills,CA,"Los Angeles-Long Beach-Anaheim, CA",1597,8.58277057857273,100,2.98,1.0228,748200,0.510478237506717,5.97733711048159,0.010732424485432,,0.039230019493177,0.037267080745342,66
City,Clinton,Clinton,TN,"Knoxville, TN",1598,8.00784814747217,87.5,4.4384,0.7962,127400,0.078554595443834,13.75,0.048351648351648,,0.1219754723235,0.021739130434783,88
City,Lansing,Lansing,IL,"Chicago, IL",1599,0.178864756342398,75.86,,,108700,-0.548947849954254,3.13092979127135,0.029153633854646,,0.309529860228717,0.087027914614122,96
City,Gahanna,Gahanna,OH,"Columbus, OH",1600,4.33382004015331,95.65,4.6247,3.0687,209800,0,4.7952047952048,0.039242135367016,,0.073440032414911,0.024827586206897,49.5
City,Oakdale,Oakdale,MN,"Minneapolis-St Paul, MN",1601,3.63569994524548,88.89,5.4166,2.1379,230900,-0.129757785467128,3.12639571237159,0.015630142919013,,0.07346189164371,0.0175,62
City,Westfield,Westfield,NJ,"New York, NY",1602,9.12027742288739,96.3,0.842,1.3239,731100,0.246812011517894,4.63718334048948,0.033564491861579,,0.036651311836571,0.038251366120219,107
City,Hampden Township,Hampden Township,PA,"Harrisburg, PA",1603,5.66800511042161,92.86,,,250500,0.400801603206413,2.7060270602706,0.029165668662675,,0.044915254237288,0.025157232704403,70
City,Commack,Commack,NY,"New York, NY",1604,2.81711991239277,,,,457500,-0.326797385620915,6.09925788497217,0.026128961748634,,0.05217951470904,0.152263374485597,132.5
City,Town of Milford,Town of Milford,MA,"Worcester, MA",1606,2.65833181237452,95,,6.0423,301300,-0.066334991708126,2.97334244702666,0.028854961832061,,0.102506825515016,0.036319612590799,74
City,Inverness,Inverness,FL,"Homosassa Springs, FL",1607,4.13944150392407,62.5,,,120400,0.584795321637427,14.8854961832061,,,0.11287311874335,0.079918005963124,84
City,Saint Charles,Saint Charles,IL,"Chicago, IL",1608,2.10804891403541,77.78,,,269900,0.297287253808993,5.67736883320282,0.030933679140422,,0.108027565654684,0.037931034482759,71
City,Branford,Branford,CT,"New Haven, CT",1609,0.756524913305348,70,,,269000,0.111648678823967,0.22354694485842,0.011044609665428,,0.121887550200803,0.051070840197694,117.5
City,Centereach,Centereach,NY,"New York, NY",1610,0.759262639167731,,,,316900,-0.15752993068683,4.79497354497355,0.033325970337646,,0.111246943765281,0.184615384615385,114
City,Watertown,Watertown,MA,"Boston, MA",1611,9.79923343675853,100,,3.701,561500,0.5011634150707,9.71082454083627,0.03926981300089,,0.065521628498728,0,67
City,Muscatine,Muscatine,IA,"Muscatine, IA",1612,5.71180872421975,,,,126200,0.317965023847377,2.10355987055016,,,0.097278000892459,0.025229357798165,89.5
City,Allen Park,Allen Park,MI,"Detroit, MI",1613,4.47891951085965,60,,,124800,0.726392251815981,13.2486388384755,0.035208333333333,,0.146824586481519,0.02086230876217,60
City,Highland Park,Highland Park,IL,"Chicago, IL",1614,1.36247490417959,79.41,,,502700,-0.337034099920698,-2.08414491624464,0.006894768251442,,0.076222980659841,0.044776119402985,133
City,Jeffersonville,Jeffersonville,IN,"Louisville/Jefferson County, KY",1615,3.470523818215,,,,111000,0.361663652802893,5.01419110690634,0.033486486486487,,0.142569347590268,0.028260869565217,64
City,Cranberry Township,Cranberry Township,PA,"Pittsburgh, PA",1616,8.20405183427633,95,,,293700,0.997248968363136,3.27004219409283,0.02367722165475,,0.063972336287011,0.010135135135135,80
City,Shelbyville,Shelbyville,IN,"Indianapolis, IN",1617,4.68972440226319,,,,106300,0.283018867924528,4.72906403940887,0.035098777046096,,0.149882291394193,0.043630017452007,82.5
City,Romeoville,Romeoville,IL,"Chicago, IL",1618,2.4657784267202,75.86,,,178600,0.790067720090293,7.07434052757794,0.035207166853303,,0.138850511190937,0.071641791044776,71
City,Camas,Camas,WA,"Portland, OR",1619,9.31830626026647,97.44,2.7094,1.2861,444200,0.248250959151433,7.68484848484848,0.040243133723548,,0.042073170731707,0.019323671497585,70
City,Wetumpka,Wetumpka,AL,"Montgomery, AL",1620,2.64281803248768,,,,142600,-0.070077084793273,5.62962962962963,0.037440392706872,,0.143669204739916,0.025163999021754,91
City,Vernon Rockville,Vernon Rockville,CT,"Hartford, CT",1621,2.54699762730425,70,,1.3851,181800,1.11234705228031,0.275785990071704,0.028239823982398,,0.163994502977554,0.048882681564246,89
City,Hermiston,Hermiston,OR,"Hermiston-Pendleton, OR",1622,5.86694652308815,96.55,,1.8428,181500,0.165562913907285,6.45161290322581,,,0.112077789150461,0.031963470319635,85.5
City,Villa Rica,Villa Rica,GA,"Atlanta, GA",1623,7.74137616353349,,,,148600,0.951086956521739,10.4832713754647,0.058371467025572,,0.110373601365447,0.036082474226804,63
City,Catalina Foothills,Catalina Foothills,AZ,"Tucson, AZ",1624,6.48384741741194,87.5,2.4653,0.8645,422000,0.023702299123015,1.76030865686038,0.025225118483412,,0.087991145545102,0.012578616352201,92
City,Ukiah,Ukiah,CA,"Ukiah, CA",1625,5.45628764373061,87.5,,,354600,-0.112676056338028,1.37221269296741,,,0.07427293064877,0.018072289156627,87
City,Fort Dodge,Fort Dodge,IA,"Fort Dodge, IA",1626,5.96915495528381,,,,85400,0.352526439482961,18.7760778859527,,,0.171105730427764,0.017295597484277,69
City,Mehlville,Mehlville,MO,"St. Louis, MO",1627,1.02299689724402,61.9,2.1695,0.5372,147900,-0.269723533378287,-5.43478260869565,0.019864773495605,,,,55
City,Town of Andover,Town of Andover,MA,"Boston, MA",1628,8.87661982113524,100,,,598500,0.537544095414077,5.40683339203945,0.024053467000835,,0.061040235525025,0.016077170418006,70
City,Marysville,Marysville,OH,"Columbus, OH",1629,5.39331994889578,,,3.0548,178700,0.055991041433371,0.676056338028169,0.040693900391718,,0.053145998778253,0.022988505747126,64
City,Rahway,Rahway,NJ,"New York, NY",1630,0.36776784084687,62.5,4.0806,8.1329,253200,-0.118343195266272,6.92567567567568,0.027140600315956,,0.177934018388318,0.132218844984802,98
City,Auburn,Auburn,NY,"Auburn, NY",1631,1.04307355356817,,,,85900,-0.463499420625724,5.26960784313725,,,0.083480565371025,0.047619047619048,104
City,Moncks Corner,Moncks Corner,SC,"Charleston, SC",1632,5.53203139258989,91.18,2.3817,1.1811,190500,0.687103594080338,6.30580357142857,,,0.091546006539001,0.061224489795918,69
City,Orangevale,Orangevale,CA,"Sacramento, CA",1633,6.517612703048,83.33,5.2576,,353100,0.170212765957447,6.96758558012723,0.039065420560748,,0.063592335228469,0.013245033112583,49
City,Rockwall,Rockwall,TX,"Dallas-Fort Worth, TX",1634,8.42672020441687,100,1.3576,,264400,-0.339238597813796,6.69895076674738,0.037745839636914,,,,55
City,Orange,Orange,NJ,"New York, NY",1636,0.403358277057857,,,,193900,0.937011972930765,-0.61506919528447,0.007705002578649,,0.254620123203285,0.252688172043011,101
City,Fridley,Fridley,MN,"Minneapolis-St Paul, MN",1637,8.0799415951816,,,,189400,0.317796610169492,6.22546270330903,0.027217529039071,,0.059957173447538,0.025,68
City,Ponte Vedra Beach,Ponte Vedra Beach,FL,"Jacksonville, FL",1638,5.81492973170287,74.55,,,481400,0.564027574681429,4.76605005440696,0.023286248442044,,0.053173241852487,0.043010752688172,105
City,Plum,Plum,PA,"Pittsburgh, PA",1639,2.37999634969885,100,,,153100,0.065359477124183,3.58592692828146,0.02046374918354,,0.047655453618756,0.053475935828877,66.5
City,Rolla,Rolla,MO,"Rolla, MO",1640,4.84486220113159,,,,127300,0.791765637371338,2.33118971061093,,,0.163249810174639,0.013953488372093,79.5
City,Pineville,Pineville,LA,"Alexandria, LA",1641,4.41230151487498,100,,,164000,-0.726392251815981,8.97009966777409,0.023609756097561,,0.082553191489362,0.034364261168385,71
City,Hopewell,Hopewell,VA,"Richmond, VA",1642,6.21098740646103,100,,4.2234,115200,0.523560209424084,10.0286532951289,0.039739583333333,,0.250223147872657,0.03448275862069,70
City,Stoughton,Stoughton,MA,"Boston, MA",1643,7.77787917503194,92.31,,1.9245,349200,0.92485549132948,6.3013698630137,0.029516036655212,,0.078743848136864,0.05952380952381,73
City,Cabot,Cabot,AR,"Little Rock, AR",1644,3.34093812739551,100,,0.5216,140700,-0.354107648725212,2.55102040816327,0.029964463397299,,0.127981066812307,0.035561877667141,83.5
City,Monterey,Monterey,CA,"Salinas, CA",1646,7.05238182150027,87.5,4.9068,1.2706,747200,0.160857908847185,4.79663394109397,0.026184421841542,,0.0451270383011,0,63.5
City,Holiday,Holiday,FL,"Tampa, FL",1647,6.51487497718562,72.22,,,89700,1.12739571589628,16.9491525423729,0.06943143812709,,0.173577887215428,0.083922263820746,66
City,Town of Rotterdam,Town of Rotterdam,NY,"Albany, NY",1648,2.48129220660705,100,,,158600,0,3.32247557003257,0.014249684741488,,0.123505976095618,0.079569892473118,112
City,Dracut,Dracut,MA,"Boston, MA",1649,2.36083226866216,81.25,,,311400,0.096432015429123,8.42618384401114,0.030427103403982,,0.074349442379182,0.0675,56
City,Florin,Florin,CA,"Sacramento, CA",1650,7.30699032670195,90.91,4.1449,,257300,0.547088706525987,12.7025843188787,0.053462883793237,,0.10054347826087,0.035472972972973,49
City,Saugus,Saugus,MA,"Boston, MA",1651,6.88811826975726,100,,,401800,0.475118779694924,10.9331860850359,0.031540567446491,,0.046974913920315,0.073298429319372,62
City,Englewood,Englewood,NJ,"New York, NY",1652,0.377806169008943,81.82,,,365800,-1.21523089386984,2.95524908528005,0.019879715691635,,0.130242825607064,0.171912832929782,148
City,Newberg,Newberg,OR,"Portland, OR",1653,8.69592991421792,100,4.0957,3.7258,307000,0.261267145656434,9.17496443812233,0.042094462540717,,0.046296296296296,0.041379310344828,62
City,Hanover Park,Hanover Park,IL,"Chicago, IL",1654,1.50574922431101,90.62,,,191200,0.157150340492404,4.25299890948746,0.035020920502092,,0.159849198868992,0.071933962264151,72
City,Burbank,Burbank,IL,"Chicago, IL",1655,5.00821317758715,80.95,,,183400,0.548245614035088,6.38051044083527,0.03282988004362,,0.171034482758621,0.059677419354839,112.5
City,Live Oak,Live Oak,FL,,1656,7.63186712903815,,,,107200,0.75187969924812,7.09290709290709,,,0.105754997138705,0.06940720269586,141
City,Tooele,Tooele,UT,"Salt Lake City, UT",1657,1.77769665997445,,,,179700,0.11142061281337,7.73381294964029,0.022097941012799,,0.138025845477042,0.027888446215139,65
City,Marysville,Marysville,CA,"Yuba City, CA",1658,5.69629494433291,90,8.3199,3.4488,220000,0.824931255728689,9.5072175211548,0.072436363636364,,0.104768083036004,0.030959752321981,54.5
City,Fleming Island,Fleming Island,FL,"Jacksonville, FL",1659,2.93666727505019,66.67,,,258800,0.310077519379845,6.72164948453608,0.029401081916538,,0.103440670489634,0.042643923240938,78
City,West Fargo,West Fargo,ND,"Fargo, ND",1660,8.81821500273773,,,,238700,0.717299578059072,2.18321917808219,0.024943443653121,,0.057828413602624,0.008955223880597,87.5
City,Eustis,Eustis,FL,"Orlando, FL",1661,7.91932834458843,91.67,,,176700,0.45480386583286,14.1472868217054,0.050514997170345,,0.098328985118753,0.060793020450912,90
City,Fremont,Fremont,OH,"Fremont, OH",1662,1.24657784267202,,,,100800,-0.395256916996047,7.3482428115016,,,0.143302180685358,0.021739130434783,70
City,Norco,Norco,CA,"Riverside, CA",1663,5.6917320678956,84.62,6.3876,,500500,0.1,7.31132075471698,0.048675324675325,,0.071799307958478,0.044176706827309,76.5
City,Immokalee,Immokalee,FL,"Naples, FL",1664,1.50848695017339,100,,,115300,-0.774526678141136,2.48888888888889,0.012289679098005,,0.104,0.053846153846154,161
City,Derby,Derby,KS,"Wichita, KS",1665,5.35681693739734,100,,,172800,-0.632547441058079,3.90859891761876,,,0.062092292824354,0.011673151750973,65
City,Middletown,Middletown,NJ,"New York, NY",1666,4.59937944880453,87.5,2.9145,2.0117,380200,-0.183775269099501,6.55829596412556,0.031512361914782,,0.080635167156336,0.099798950681599,103.5
City,Deptford Township,Deptford Township,NJ,"Philadelphia, PA",1667,0.09034495345866,74.07,12.8085,11.1404,176400,0.056721497447533,0.398406374501992,0.014087301587302,,0.148664738901174,0.160183066361556,100
City,Fairhope,Fairhope,AL,"Daphne, AL",1668,7.3553568169374,77.27,,,258300,0.038729666924865,6.07802874743327,,,0.064007144983626,0.004651162790698,106.5
City,Bethel Park,Bethel Park,PA,"Pittsburgh, PA",1669,8.32359919693375,100,,,194000,0.989068193649141,6.53487095002746,0.027077319587629,,0.037931621023984,0.017937219730942,66
City,Moultrie,Moultrie,GA,"Moultrie, GA",1670,1.40992881912758,71.43,,,88600,-1.11607142857143,7.39393939393939,,,0.165863384484776,0.048395829967675,164
City,Shelbyville,Shelbyville,TN,"Shelbyville, TN",1671,8.33089979923344,100,,,141500,0.42583392476934,16.078753076292,,,0.061936936936937,0.040909090909091,76
City,East Northport,East Northport,NY,"New York, NY",1672,1.99397700310276,,,,452200,-0.176600441501104,4.8215113583681,0.033089340999558,,0.047578769295834,0.151111111111111,106
City,Owosso,Owosso,MI,"Owosso, MI",1673,2.2212082496806,,,,93600,-0.106723585912487,13.730255164034,,,0.181291630466261,0.022364217252396,66.5
City,West Springfield,West Springfield,MA,"Springfield, MA",1674,4.98996167183793,100,,2.7905,211200,0.332541567695962,2.92397660818713,0.026311553030303,,0.089506172839506,0.06551724137931,77
City,Terrell,Terrell,TX,"Dallas-Fort Worth, TX",1675,9.35389669647746,83.33,2.6316,1.0258,135300,0.819672131147541,8.93719806763285,0.044138950480414,,,,72
City,Phenix City,Phenix City,AL,"Columbus, GA",1676,0.109509034495346,,,,84900,-0.352112676056338,-3.1927023945268,0.029481743227326,,0.235775881708779,0.048164262707201,86
City,Bergenfield,Bergenfield,NJ,"New York, NY",1677,4.15313013323599,85.71,2.6316,0.9859,353100,-0.141402714932127,3.57876210032268,0.025916171056358,,0.09412068076328,0.183561643835616,116
City,Bernards Township,Bernards Township,NJ,"New York, NY",1678,5.33308997992334,80,,0.8924,607600,-0.164311534669734,3.93431406089634,0.015765306122449,,0.045030747867487,0.048458149779736,107
City,Quincy,Quincy,IL,"Quincy, IL",1680,6.12520532943968,,,,114700,0.087260034904014,3.24032403240324,,,0.0986014309631,0.023867178527812,79.5
City,Mill Valley,Mill Valley,CA,"San Francisco, CA",1681,2.82168278883008,66.67,,2.18,1412400,-1.30668716372022,-1.84168462019598,0.005867318040215,,0.015515903801396,0.016666666666667,63
